addedAt,albumArtistsNames,albumName,albumPopularity,albumRecordLabel,albumReleaseDate,artistFollowers,artistName,artistPopularity,secondaryArtistsNames,trackDuration,trackFeatureAcousticness,trackFeatureDanceability,trackFeatureEnergy,trackFeatureInstrumentalness,trackFeatureKey,trackFeatureLiveness,trackFeatureLoudness,trackFeatureMode,trackFeatureSpeechiness,trackFeatureTempo,trackFeatureTimeSignature,trackFeatureValence,trackName,trackPopularity,trackIsrc,trackNumber,trackUrl,isLocal,isLikedByUser,artistUrl,artistGenres,albumUrl,albumUpc,albumType,addedBy
2022-04-14T12:37:24Z,Slightly Stoopid,"Everyday Life, Everyday People",35,Stoopid Records,2018-07-13,704512,Slightly Stoopid,62,Chali 2na,03:13,0.0381,0.645,0.872,0.00434,4,0.0475,-4.2,0,0.0754,87.466,4,0.743,Higher Now,17,USME31800306,7,https://open.spotify.com/track/35cOgb0qmWycSkgLuEsd0b,stream,true,https://open.spotify.com/artist/6MxlVTY6PmY8Nyn16fvxtb,"Reggae Fusion, Reggae Rock",https://open.spotify.com/album/0rPAXRtKugB9zS5DYEH9Ds,192562667576,album,Oskar
2022-04-11T16:32:03Z,Basement Jaxx,The Singles,47,XL Recordings,2005-03-21,514406,Basement Jaxx,53,,03:38,0.0507,0.648,0.956,8.69E-4,10,0.323,-3.421,0,0.0497,126.845,4,0.821,Red Alert - Jaxx Radio Mix,46,GBBKS9900011,1,https://open.spotify.com/track/2F5QeVVmCOuelAkRbni1bW,stream,true,https://open.spotify.com/artist/4YrKBkKSVeqDamzBPWVnSJ,"Alternative Dance, Big Beat, Electronica, Filter House",https://open.spotify.com/album/1Ro3FkUjPS5zwzdTfcNoI3,634904018771,compilation,Oskar
2022-04-10T10:34:27Z,Sunship,Is This Real,42,Sunship Recordings,2014-08-09,11813,Sunship,43,,05:34,0.05,0.811,0.861,0.00553,0,0.0203,-3.762,0,0.168,126.876,4,0.979,Friendly Pressure - Into The Sunshine Mix,48,USA2P1437145,4,https://open.spotify.com/track/0RZmpy15J6VSzx3IPuNEmR,stream,true,https://open.spotify.com/artist/01vieJHWhg5Vxk57RmfGau,"Acid Jazz, Uk Garage",https://open.spotify.com/album/3ae504ho747nwloxNn2CH8,0887158950650,album,Oskar
2022-04-09T10:09:26Z,FooR & Effie,3 Words,34,YosH,2017-07-23,25391,FooR,47,Effie,03:24,0.0126,0.795,0.777,4.98E-5,3,0.0213,-4.598,1,0.0749,135.09,4,0.93,3 Words,41,FR96X1712202,1,https://open.spotify.com/track/7nviYkaxumgGb7EtVo5ljJ,stream,true,https://open.spotify.com/artist/0TgZuVgRBjg6iLkZafbfmr,"Bass House, Bassline, Old School Bassline",https://open.spotify.com/album/5VfgAlldSeUGHG7nJB8ZBs,3614976671156,single,Oskar
2022-04-09T10:08:43Z,Midland,Final Credits,51,Classic Music Company,2017-02-10,38048,Midland,39,,03:16,0.0142,0.784,0.814,0.228,6,0.112,-8.322,1,0.0425,133.025,4,0.892,Final Credits - Radio Edit,50,GBCPZ1610503,2,https://open.spotify.com/track/4z96rhGd3Yjb6yk9fuz3IP,stream,true,https://open.spotify.com/artist/1YFLNH4rO40x9i16RpLwdY,"Deep House, Float House, Future Garage, Minimal Tech House",https://open.spotify.com/album/4DR47uL0VrENkV4fuTMdOE,826194351892,single,Oskar
2022-04-09T10:08:39Z,Various Artists,"Bridging The Pacific, Vol. 1",0,Loop Recordings Aot(ear)oa,2008-07-22,8889,Recloose,25,Joe Dukie,07:07,2.07E-4,0.846,0.557,0.307,8,0.0356,-12.52,1,0.0912,123.032,4,0.8,Dust,0,NZLP00500329,3,https://open.spotify.com/track/6VPXCIfxuOXQoSFJSSKKW4,stream,true,https://open.spotify.com/artist/2klQbxaAVeQMof4GsPFH5S,"Broken Beat, Nz Electronic, Trip Hop",https://open.spotify.com/album/3UBkxt0OseVzYVfRHxyA6h,9421018240713,compilation,Oskar
2022-04-08T08:42:48Z,Madonna,Confessions on a Dance Floor,74,Warner Records,2005-11-11,7449701,Madonna,81,,05:37,0.0039,0.649,0.647,0.161,9,0.0686,-7.695,0,0.0452,125.02,4,0.405,Hung Up,79,USWB10504319,1,https://open.spotify.com/track/3850dYVgOFIXJh5U4BFEWH,stream,true,https://open.spotify.com/artist/6tbjWDEIzxoDsBA1FuhfPW,"Dance Pop, Pop",https://open.spotify.com/album/1hg0pQJLE9dzfT1kgZtDPr,093624995166,album,Oskar
2022-04-03T21:44:36Z,Level 42,Level 42,39,UMC (Universal Music Catalogue),1981-01-01,675799,Level 42,56,,06:02,0.0989,0.707,0.72,0.0471,8,0.0254,-10.474,0,0.0347,112.11,4,0.816,Starchild - Edit Album Version,31,GBAKW8101005,8,https://open.spotify.com/track/0oKsIEkv7fTC40COSXrHm2,stream,true,https://open.spotify.com/artist/0L9xkvBPcEp1nrhDrodxc5,"Brit Funk, Dance Rock, New Romantic, New Wave Pop, Post-disco, Sophisti-pop, Synthpop",https://open.spotify.com/album/4wet2AuqCpOyWCREGVDIeN,00602498435717,album,Oskar
2022-04-03T21:44:18Z,Gaël Faye,Des fleurs,49,AllPoints,2018-11-02,190783,Gaël Faye,56,Flavia Coelho,04:36,0.337,0.834,0.7,3.13E-4,11,0.126,-5.808,0,0.107,149.995,4,0.699,Balade brésilienne,56,FRPDK1800010,1,https://open.spotify.com/track/1ctwXQLrWGY67DSxQgnNlt,stream,true,https://open.spotify.com/artist/69irZ4R8OsrLHjr6VmMmMg,"French Indie Pop, French Pop, Nouvelle Chanson Francaise",https://open.spotify.com/album/2sRq8eyjd4EcbePo8AfJPm,3615934630154,single,Oskar
2022-04-03T20:37:03Z,Various Artists,Alleen Maar Nette Mensen,33,Top Notch Music BV,2012-01-01,1591,Hydroboyz,15,,04:25,0.219,0.939,0.571,5.14E-6,9,0.0356,-6.866,0,0.272,132.005,4,0.902,Hindabuilding,31,NLUS31200005,2,https://open.spotify.com/track/7vlBabEKsS3HFR5Bhqi8dH,stream,true,https://open.spotify.com/artist/5GfHBi9C9eO3icfEgcBOrv,,https://open.spotify.com/album/2Ys1FuzId7YHRQfO60WpOj,00602537153015,compilation,Oskar
2022-04-03T19:58:40Z,KAYTRANADA,BUBBA,72,KAYTRANADA/RCA Records,2019-12-13,1374263,KAYTRANADA,68,Kali Uchis,03:06,0.0267,0.794,0.757,3.06E-4,6,0.0621,-6.644,0,0.123,107.99,4,0.615,10%,71,USRC11901973,6,https://open.spotify.com/track/41SwdQIX8Hy2u6fuEDgvWr,stream,true,https://open.spotify.com/artist/6qgnBH6iDM91ipVXv28OMu,"Alternative R&b, Escape Room, Indie Soul, Lgbtq+ Hip Hop",https://open.spotify.com/album/5FQ4sOGqRWUA5wO20AwPcO,886448119760,album,Oskar
2022-04-03T19:07:07Z,Kokoroko,Baba Ayoola,28,Brownswood Recordings,2020-11-13,276169,Kokoroko,48,,03:58,0.0887,0.793,0.666,0.033,6,0.0889,-9.082,0,0.117,123.135,5,0.809,Baba Ayoola,36,GBMEF2001435,1,https://open.spotify.com/track/1YVxs55JCX1wmxyTrfzLKT,stream,true,https://open.spotify.com/artist/3u9rbdcmA6CxjxOAkjaeFr,"British Jazz, Indie Soul",https://open.spotify.com/album/49Y4nwn0BdetK7Ni85BiJK,5060180324681,single,Oskar
2022-04-03T12:39:49Z,Baird,"BIRDSONGS, Vol. 2",45,"EQT Recordings, LLC",2020-10-20,24559,Baird,44,,02:40,0.598,0.683,0.485,0.132,7,0.117,-7.353,1,0.0715,81.743,3,0.674,BITE,41,QZD5H2000277,1,https://open.spotify.com/track/2tUqgzXUa4tqj2fRdPVtFX,stream,true,https://open.spotify.com/artist/7GdGZWPHxDEu0ppvLoB4GO,"Baltimore Indie, Collage Pop",https://open.spotify.com/album/6hBDtMqSsiixf7l5qHF2sq,00842812137037,album,Oskar
2022-04-03T12:33:32Z,extremely bad man,Love Is Pure (Instrumentals),0,"extremely bad man courtesy of Blossöm Records, Ltd",2018-10-30,18502,extremely bad man,22,,03:42,0.00106,0.699,0.807,0.773,1,0.126,-7.376,1,0.119,81.025,4,0.478,Bombae Lemonade - Instrumental,0,QZES61846698,5,https://open.spotify.com/track/66uLlcbkDjqIZbavrmvmVo,stream,true,https://open.spotify.com/artist/5uPKpDpTOvt1ZOV8DLapRK,Chill Abstract Hip Hop,https://open.spotify.com/album/3HhahfAWDEKoaYBxfiK8Ob,193667031521,album,Oskar
2022-04-03T12:26:05Z,Joshy Soul,Dreams,21,B3SCI Records,2021-10-06,4121,Joshy Soul,14,,03:54,0.0332,0.78,0.514,0.00635,2,0.0555,-7.411,0,0.0339,110.024,4,0.731,Dreams,29,FRIDO2112238,1,https://open.spotify.com/track/5Wf95x7Tt0pIjUydyD5h4w,stream,true,https://open.spotify.com/artist/077rXfQQLRyXfLdwGckDsg,,https://open.spotify.com/album/2pA1a9oAhcaknGh4Qs4Oo4,3663729175656,single,Oskar
2022-04-03T12:22:54Z,extremely bad man,Stay,0,"extremely bad man courtesy of Blossöm Records, Ltd",2018-06-29,18502,extremely bad man,22,Alexis Moraites,02:28,0.104,0.544,0.949,7.08E-6,6,0.287,-5.226,1,0.0626,80.972,4,0.873,"Stay, Pt. 2",0,GBKPL1808741,1,https://open.spotify.com/track/2FENfkNrobQHQV1Z94MnEm,stream,true,https://open.spotify.com/artist/5uPKpDpTOvt1ZOV8DLapRK,Chill Abstract Hip Hop,https://open.spotify.com/album/6qrYbXnUJj0VWNXlsg15LP,193667034249,single,Oskar
2022-04-02T21:38:28Z,Bluestaeb,GISEKE,0,Jakarta,2021-07-23,34680,Bluestaeb,49,Ric Wilson & cay caleb.,02:17,0.246,0.894,0.572,0.00481,1,0.115,-8.782,0,0.166,114.002,4,0.621,WHOA WAIT,0,DESY21401272,1,https://open.spotify.com/track/3fWHcxHKLHVSVj80hieXl0,stream,true,https://open.spotify.com/artist/67pW04a6jpdQR2yWqjcfxs,Chillhop,https://open.spotify.com/album/697BmXjyTQ2M8bi7jGrova,4018939488628,album,Oskar
2022-04-01T12:22:51Z,Pond,Lights of Leeming,0,Spinning Top Records,2022-03-02,324187,Pond,47,,03:14,0.00167,0.579,0.919,7.88E-6,11,0.124,-4.597,0,0.0382,80.021,4,0.85,Lights of Leeming,0,AU9Z12200003,1,https://open.spotify.com/track/1hi8EEfKVxaDcEqRFiQuon,stream,true,https://open.spotify.com/artist/4skJp5OKvcc9eKokiuhi2s,Neo-psychedelic,https://open.spotify.com/album/0DbaV5M4AjuF38GmiqBhCs,617308023336,single,Oskar
2022-03-31T21:27:37Z,WOOZE,I'll Have What She's Having,30,Young Poet,2019-03-01,13939,WOOZE,24,,03:14,0.00192,0.57,0.889,0.0496,7,0.0629,-3.234,1,0.0422,139.991,4,0.853,I'll Have What She's Having,38,UKPNT1800012,1,https://open.spotify.com/track/1RE4xrdzz5spNSIgg26JGQ,stream,true,https://open.spotify.com/artist/2whltAXPg8ozoiC9U1knhA,"Crank Wave, London Indie",https://open.spotify.com/album/6rncNQdW3bz44kK4XrsrDS,0190296909221,single,Oskar
2022-03-31T21:14:33Z,Pond,Man It Feels Like Space Again,48,EMI Recorded Music Australia Pty Ltd,2015-01-23,324187,Pond,47,,04:43,3.91E-4,0.379,0.86,0.183,11,0.412,-6.086,1,0.0439,128.213,4,0.407,Holding Out For You,48,AUUM71401710,3,https://open.spotify.com/track/3QaULt6mFjXbmU1O8chake,stream,true,https://open.spotify.com/artist/4skJp5OKvcc9eKokiuhi2s,Neo-psychedelic,https://open.spotify.com/album/60aAmcYX5tw7r9ZQ1HF34q,00602547083517,album,Oskar
2022-03-31T21:11:40Z,Orions Belte,Mint,44,Jansen Records,2018-09-14,55111,Orions Belte,40,,03:27,0.209,0.501,0.604,0.902,0,0.257,-9.29,1,0.0286,144.354,4,0.483,New Years Eve #2,32,NO28R1810101,1,https://open.spotify.com/track/0XLXwKkcP6bTK4doji2JBL,stream,true,https://open.spotify.com/artist/3Kzo2BzQIPQW0397gx9rRp,"Bergen Indie, Neo-psychedelic",https://open.spotify.com/album/7DCWA2EfP53v4wGnqmaKNu,7071245484910,album,Oskar
2022-03-31T17:52:16Z,Pond,Man It Feels Like Space Again,48,EMI Recorded Music Australia Pty Ltd,2015-01-23,324187,Pond,47,,08:21,1.83E-4,0.168,0.789,0.0119,11,0.377,-5.279,0,0.0535,153.927,4,0.164,Man It Feels Like Space Again,46,AUUM71401723,9,https://open.spotify.com/track/4LqQinWUzMl3QmRlO3Wgbh,stream,true,https://open.spotify.com/artist/4skJp5OKvcc9eKokiuhi2s,Neo-psychedelic,https://open.spotify.com/album/60aAmcYX5tw7r9ZQ1HF34q,00602547083517,album,Oskar
2022-03-30T15:36:52Z,Dizzee Rascal,E3 AF,42,Universal-Island Records Ltd.,2020-10-30,465176,Dizzee Rascal,61,Ocean Wisdom,03:31,0.0139,0.768,0.833,2.47E-5,10,0.114,-6.099,0,0.193,157.053,4,0.352,Don't Be Dumb,42,GBUM72003735,9,https://open.spotify.com/track/77bDkxiH9316mW6JGYNoon,stream,true,https://open.spotify.com/artist/0gusqTJKxtU1UTmNRMHZcv,"Grime, Instrumental Grime",https://open.spotify.com/album/78prqMEFoQ6AKyDN8DEtqI,00602435074788,album,Oskar
2022-03-30T12:30:53Z,Dizzee Rascal,Tongue N' Cheek (Dirtee Deluxe Edition),66,Universal-Island Records Ltd.,2011-01-01,465176,Dizzee Rascal,61,Calvin Harris & Chrom3,03:24,0.0476,0.878,0.746,0.0,11,0.154,-4.281,1,0.0451,111.996,4,0.792,Dance Wiv Me - Radio Edit,68,GBWHS0800003,3,https://open.spotify.com/track/6pTg4H8juKV9iSzrcVUbM3,stream,true,https://open.spotify.com/artist/0gusqTJKxtU1UTmNRMHZcv,"Grime, Instrumental Grime",https://open.spotify.com/album/0tbxVYstYiHpBwA7qYL1hC,00602527927107,album,Oskar
2022-03-30T12:30:49Z,Frisco & P Money & Dizzee Rascal,High Road,17,The Den,2022-03-25,56051,Frisco,43,P Money & Dizzee Rascal,04:12,0.219,0.873,0.59,0.0,1,0.147,-6.908,1,0.271,140.009,4,0.307,High Road,25,QM4TX2227304,1,https://open.spotify.com/track/5YiSdx5tg7fZyPgxit5z3t,stream,true,https://open.spotify.com/artist/1AKNroq6zJX4DlJaA0dcKw,"Grime, Uk Hip Hop",https://open.spotify.com/album/40TzW4H3YUlcI8uGfwpZYX,196626687760,single,Oskar
2022-03-29T18:26:55Z,Suff Daddy,Pompette,0,Jakarta,2020-02-28,50249,Suff Daddy,46,,04:19,0.055,0.967,0.543,1.72E-4,6,0.0844,-5.018,0,0.0475,108.013,4,0.831,Club Bob Needed More Sex Drugs,0,DESY21401024,6,https://open.spotify.com/track/1idOJwJIH5puos1EeZ92oY,stream,true,https://open.spotify.com/artist/7BYXrz5LhCrix6A3EwPvU0,"Chillhop, Jazz Boom Bap",https://open.spotify.com/album/2pDqdWecnduil8PsR6UZEz,4018939394110,album,Oskar
2022-03-29T18:25:29Z,Chemise,She Can't Love You,50,UNIDISC MUSIC INC.,1982-01-01,7598,Chemise,39,,03:58,0.182,0.931,0.787,5.6E-6,4,0.166,-6.511,0,0.0946,114.539,4,0.753,She Can't Love You - Radio Version,45,CAU111557266,4,https://open.spotify.com/track/2bKnde98hWBt1stJPyZdA7,stream,true,https://open.spotify.com/artist/38yRIy4CLmtrEEedZzjNoS,Synth Funk,https://open.spotify.com/album/7dL0O0sGYCCXxI7FUo1sC5,0068381181701,single,Oskar
2022-03-26T17:48:54Z,Antoha MC,Советы для молодожёнов,0,Антоха МС,2017-09-03,90905,Antoha MC,39,,04:44,0.0128,0.881,0.643,3.13E-5,11,0.696,-4.681,1,0.308,72.518,4,0.754,Ритм сердца,0,TCADG1725419,5,https://open.spotify.com/track/6dJwZUJg1mKg1fNxbSWaZX,stream,true,https://open.spotify.com/artist/6OqmKFaRcw0f23m5PQ9CrL,"Russian Alt Pop, Russian Indie",https://open.spotify.com/album/5PrEHfI3PO1Taiu5LKESSZ,859723033921,album,Oskar
2022-03-24T07:19:38Z,Кассета,Пленку перемотай,25,Gazgolder,2020-11-18,3759,Кассета,28,,02:13,0.0074,0.779,0.896,0.0259,9,0.0356,-6.307,1,0.0551,134.969,4,0.713,Пленку перемотай,32,FR26V2035131,1,https://open.spotify.com/track/6JFnWQKn3XWA2T9aMI982N,stream,true,https://open.spotify.com/artist/7C4UILJ6kxh8TRV8GGLCqy,,https://open.spotify.com/album/2AwoO5aBFtLo9uabiiCxWR,3616550537780,album,Oskar
2022-03-22T09:51:57Z,J Lloyd,Kosmos,0,Caiola Records,2020-07-10,20141,J Lloyd,43,,01:26,0.487,0.706,0.648,2.94E-5,0,0.488,-6.446,1,0.0692,94.099,4,0.843,If I Fall Under,0,GBKPL2006972,4,https://open.spotify.com/track/7N3SVOtsYVkCEhbvigwAFd,stream,true,https://open.spotify.com/artist/63wd5NS9hEIj1MchScLJB1,Uk Alternative Pop,https://open.spotify.com/album/47WMGg3UQBQAGn8cVnPdiW,5056167124887,album,Oskar
2022-03-19T02:40:00Z,Janet Jackson,The Velvet Rope,0,Virgin Records,1997-10-07,3787998,Janet Jackson,64,,05:01,0.078,0.873,0.593,0.00697,7,0.104,-8.942,1,0.103,123.091,4,0.495,Together Again,1,USVI29700014,11,https://open.spotify.com/track/1GrikfH0jDejDvrxo84n4P,stream,true,https://open.spotify.com/artist/4qwGe91Bz9K2T8jXTZ815W,"Dance Pop, R&b, Urban Contemporary",https://open.spotify.com/album/6ZANEjETQ9L9pjBuvOAhCQ,00724384476250,album,Oskar
2022-03-19T00:03:47Z,Queen,Hot Space (2011 Remaster),78,EMI,1982-05-03,48750607,Queen,84,,03:29,0.302,0.818,0.4,0.00241,9,0.18,-9.927,1,0.11,73.76,4,0.838,Cool Cat - Remastered 2011,65,GBUM71103440,10,https://open.spotify.com/track/7nhWtCc3v6Vem80gYPlppQ,stream,true,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d,"Classic Rock, Glam Rock, Rock",https://open.spotify.com/album/6reTSIf5MoBco62rk8T7Q1,00602527717579,album,Oskar
2022-03-18T22:06:06Z,Lord Echo,Just Do You,41,Soundway Records Ltd,2016-12-09,74663,Lord Echo,45,Mara TK,06:19,0.0142,0.9,0.583,0.0419,11,0.269,-8.936,0,0.0436,126.042,4,0.952,Just Do You,49,GBUQH1600095,1,https://open.spotify.com/track/42ESOzHBIRfAMXFtxMKV7I,stream,true,https://open.spotify.com/artist/4SkLPRjzPXh6d5n32Vypy5,"Indie Soul, Nz Reggae",https://open.spotify.com/album/4h6t00mmefYy6RdLOckwOf,5056032306608,single,Oskar
2022-03-18T21:23:11Z,Umberto Tozzi,Gloria,60,Universal Music Italia srL. (Sugar),1979-01-01,357934,Umberto Tozzi,58,,04:24,0.168,0.784,0.677,1.23E-5,4,0.229,-12.301,1,0.0468,131.618,4,0.879,Gloria,68,ITR007900051,1,https://open.spotify.com/track/35tzxthMBglBMjmZ7Fn1hj,stream,true,https://open.spotify.com/artist/00w9sdZ78mWArooTmiSTld,"Classic Italian Pop, Italian Adult Pop",https://open.spotify.com/album/1bjdztw8DuoTEZqL9XHz9n,08056746986988,album,Oskar
2022-03-18T15:30:46Z,Emma-Jean Thackray,Yellow,0,Movementt,2021-07-23,39818,Emma-Jean Thackray,34,,04:04,0.667,0.653,0.628,0.629,2,0.0652,-9.125,1,0.0435,131.058,4,0.794,Golden Green,0,GB5P52100029,9,https://open.spotify.com/track/49BfWEE2bxep90ckCoiRzz,stream,true,https://open.spotify.com/artist/3UgcksTtuB1Jnn8BrisEiC,British Jazz,https://open.spotify.com/album/5DkIhSmABMcjjDh2TJ2Pu9,5060263723424,album,Oskar
2022-03-18T15:12:51Z,Emma-Jean Thackray,Yellow,0,Movementt,2021-07-23,39818,Emma-Jean Thackray,34,,03:49,0.798,0.419,0.608,0.0476,10,0.129,-9.957,0,0.054,125.144,1,0.341,Say Something,0,GB5P52100022,2,https://open.spotify.com/track/3dAVMvD7oPW9HtaoQG680C,stream,true,https://open.spotify.com/artist/3UgcksTtuB1Jnn8BrisEiC,British Jazz,https://open.spotify.com/album/5DkIhSmABMcjjDh2TJ2Pu9,5060263723424,album,Oskar
2022-03-18T15:02:58Z,Emma-Jean Thackray,Yellow,0,Movementt,2021-07-23,39818,Emma-Jean Thackray,34,,03:06,0.508,0.595,0.731,0.0694,2,0.14,-9.893,0,0.0874,117.902,4,0.529,Sun,0,GB5P52100028,8,https://open.spotify.com/track/2XeMs4PwZv6nkRUJUJXJO0,stream,true,https://open.spotify.com/artist/3UgcksTtuB1Jnn8BrisEiC,British Jazz,https://open.spotify.com/album/5DkIhSmABMcjjDh2TJ2Pu9,5060263723424,album,Oskar
2022-03-18T14:28:01Z,STR4TA,Aspects,34,Brownswood Recordings,2021-03-26,15009,STR4TA,27,,05:05,0.0227,0.614,0.992,0.857,0,0.115,-7.552,1,0.0521,111.982,4,0.769,Kinshasa FC,19,GBMEF2001404,8,https://open.spotify.com/track/6vCI4pV9va3LGr2g40fOLN,stream,true,https://open.spotify.com/artist/5HintvHxi0uDBgNaRKWZOt,"Acid Jazz, Broken Beat, Indie Jazz, Uk Contemporary Jazz",https://open.spotify.com/album/4TH4ROwWGOAlbKenIaNtc0,5060180324650,album,Oskar
2022-03-18T11:02:10Z,Azymuth,"Demos (1973-1975), Vol. 1 & 2",46,Far Out Recordings,2019-05-31,80086,Azymuth,43,,03:34,0.00501,0.607,0.935,0.797,1,0.0742,-6.87,1,0.0448,103.989,4,0.611,Castelo - Version 1,37,GBDCR1900007,2,https://open.spotify.com/track/74eupt16AAFdP0f7IOxVpA,stream,true,https://open.spotify.com/artist/5lYcr7Yue9FUB7MJDBtTJx,"Brazilian Boogie, Jazz Funk, Psicodelia Brasileira",https://open.spotify.com/album/2c92kinoVQhpxih4mkB5JZ,3615937938103,album,Oskar
2022-03-18T10:31:50Z,Jordan Rakei,Wind Parade,37,Decca (UMO),2020-08-28,342649,Jordan Rakei,56,,04:48,0.344,0.653,0.573,0.297,5,0.0783,-10.629,0,0.0352,96.01,4,0.711,Wind Parade,45,GBUM72002330,1,https://open.spotify.com/track/0g941Kqd2InTMBbJO4eFlf,stream,true,https://open.spotify.com/artist/24icoQNJSEWNu3XvqKBR68,"Indie Soul, Neo R&b",https://open.spotify.com/album/48Pb2lWPpTZM3oTCpN1JlV,00602507465162,single,Oskar
2022-03-16T09:28:56Z,Herbie Hancock,Sunlight,38,Columbia,1978-06-01,669305,Herbie Hancock,55,,08:55,0.394,0.729,0.787,0.0514,1,0.112,-11.38,1,0.047,116.21,4,0.717,I Thought It Was You,42,USSM19916346,1,https://open.spotify.com/track/0taRW8bPp2xW6ewm6PDMTZ,stream,true,https://open.spotify.com/artist/2ZvrvbQNrHKwjT7qfGFFUW,"Contemporary Post-bop, Instrumental Funk, Jazz, Jazz Funk, Jazz Fusion, Jazz Piano",https://open.spotify.com/album/67PT7U66Ql5HXNf5hP5zzC,888880510877,album,Oskar
2022-03-16T09:25:42Z,YELLOW MAGIC ORCHESTRA,Service,25,Sony Music Direct (Japan) Inc.,1983-12-14,321089,YELLOW MAGIC ORCHESTRA,45,,03:32,0.334,0.728,0.897,3.37E-4,9,0.284,-4.229,1,0.0461,123.885,4,0.702,LIMBO,15,JPAL09901120,1,https://open.spotify.com/track/2ipks1rhuAU2zM4ryWK0Up,stream,true,https://open.spotify.com/artist/2JIf5JxI3ypOSfrfNIIMQE,"Classic J-rock, Electro, Proto-techno, Synthesizer, Techno Kayo, Zolo",https://open.spotify.com/album/1y0LgDbT0TwSwtPX0s8wjN,886446775357,album,Oskar
2022-03-16T09:22:50Z,Alan Parker & Madeline Bell,The Voice of Soul,27,Themes International Vinyl Series,1976-01-01,5368,Alan Parker,24,Madeline Bell,02:58,0.527,0.684,0.576,0.0145,2,0.0653,-13.658,1,0.0547,114.659,4,0.926,That's What Friends Are For,31,GBBHS7600063,11,https://open.spotify.com/track/38BB4edFk4GK055ymZ9lfc,stream,true,https://open.spotify.com/artist/0ZpOIHGVsM7vMZqPt4i214,Library Music,https://open.spotify.com/album/4ys2og1EZ2TPcSkX4CpruL,191018095659,album,Oskar
2022-03-15T23:05:16Z,YELLOW MAGIC ORCHESTRA,Multiplies,25,Sony Music Direct (Japan) Inc.,1980-01-01,321089,YELLOW MAGIC ORCHESTRA,45,,03:41,0.0185,0.753,0.858,0.00503,1,0.0751,-4.909,1,0.0565,133.07,4,0.906,TIGHTEN UP (JAPANESE GENTLEMEN STAND UP PLEASE!) (2019 Bob Ludwig Remastering),25,JPAL01800624,4,https://open.spotify.com/track/1WmDjCbx0WWGcB6GiwzGi8,stream,true,https://open.spotify.com/artist/2JIf5JxI3ypOSfrfNIIMQE,"Classic J-rock, Electro, Proto-techno, Synthesizer, Techno Kayo, Zolo",https://open.spotify.com/album/15G0h1idfdJMopeWcJMndA,886447667170,album,Oskar
2022-03-15T22:35:44Z,"Earth, Wind & Fire",Raise!,72,Legacy Recordings,1981-11-14,4126545,"Earth, Wind & Fire",72,,05:39,0.121,0.869,0.648,2.17E-5,11,0.126,-8.698,0,0.0633,125.035,4,0.9,Let's Groove,79,USSM18100641,1,https://open.spotify.com/track/3koCCeSaVUyrRo3N2gHrd8,stream,true,https://open.spotify.com/artist/4QQgXkCYTt3BlENzhyNETg,"Disco, Funk, Jazz Funk, Soul",https://open.spotify.com/album/1hj1SYbJYdXloRiSjsCLXg,886443461697,album,Oskar
2022-03-15T22:35:34Z,Al Jarreau,Breakin' Away,52,Rhino/Warner Records,1981-01-01,377436,Al Jarreau,51,,06:20,0.147,0.749,0.475,0.0,8,0.175,-13.875,1,0.0737,98.53,4,0.866,Roof Garden,46,USWB10902591,7,https://open.spotify.com/track/1CpDrx0Q7f2Wv3tBXDMt6z,stream,true,https://open.spotify.com/artist/3YR92OLKlvkK5oKNekSqXe,"Smooth Jazz, Yacht Rock",https://open.spotify.com/album/5rMktOHgYGeV65qjHk6W2X,603497968084,album,Oskar
2022-03-15T22:35:17Z,Al Jarreau,Jarreau,54,Rhino,1983-01-01,377436,Al Jarreau,51,,04:12,0.283,0.913,0.476,0.00127,0,0.204,-13.823,1,0.0531,112.73,4,0.955,Boogie Down,45,USRH10801286,2,https://open.spotify.com/track/3s1BdA5PikyYgfAAiGEhMg,stream,true,https://open.spotify.com/artist/3YR92OLKlvkK5oKNekSqXe,"Smooth Jazz, Yacht Rock",https://open.spotify.com/album/3shAfFQ9RZWalGR5JSgnTb,603497983568,album,Oskar
2022-03-15T22:34:10Z,"Earth, Wind & Fire",I Am,74,Columbia/Legacy,1979-06-01,4126545,"Earth, Wind & Fire",72,The Emotions,04:48,0.0843,0.802,0.756,0.00765,2,0.0521,-10.791,0,0.0349,131.715,4,0.963,Boogie Wonderland,79,USSM19922860,5,https://open.spotify.com/track/6ztstiyZL6FXzh4aG46ZPD,stream,true,https://open.spotify.com/artist/4QQgXkCYTt3BlENzhyNETg,"Disco, Funk, Jazz Funk, Soul",https://open.spotify.com/album/4RLVTxnuVN5ZWZqBFnaaQt,886443461536,album,Oskar
2022-03-15T22:34:06Z,Brenton Wood,Oogum Boogum,67,The Bicycle Music Company,1967-01-01,198403,Brenton Wood,57,,03:06,0.8,0.836,0.696,0.0,7,0.0949,-6.37,1,0.0401,112.692,4,0.954,Oogum Boogum Song,69,QMFMK1305006,6,https://open.spotify.com/track/4WiGGTl7Kt5vnjQHqwLJy1,stream,true,https://open.spotify.com/artist/6ohvzFHYmLd05kyYhLui5K,"Classic Soul, Souldies",https://open.spotify.com/album/108biCEg5vUG7Efei5EhTf,00850058005058,album,Oskar
